                        L                       Lg                        b                        a          Frequency / GHz                    Value
                      120                    173.3                    86.36                    43.18          2.5705997943878         -5.9385805130005
                      120                    173.3                    86.36                    43.18          2.5715000629425         -5.9396271705627
                      120                    173.3                    86.36                    43.18          2.5724000930786         -5.9406704902649
                      120                    173.3                    86.36                    43.18          2.5732998847961         -5.9417128562927
                      120                    173.3                    86.36                    43.18          2.5741999149323         -5.9427509307861
                      120                    173.3                    86.36                    43.18          2.5750999450684         -5.9437899589539
                      120                    173.3                    86.36                    43.18          2.5759999752045         -5.9448251724243
                      120                    173.3                    86.36                    43.18          2.5769000053406         -5.9458594322205
                      120                    173.3                    86.36                    43.18          2.5777997970581         -5.9468898773193
                      120                    173.3                    86.36                    43.18          2.5787000656128         -5.9479217529297
                      120                    173.3                    86.36                    43.18          2.5795998573303         -5.9489498138428
                      120                    173.3                    86.36                    43.18          2.5804998874664         -5.9499759674072
                      120                    173.3                    86.36                    43.18          2.5813999176025         -5.9509997367859
                      120                    173.3                    86.36                    43.18          2.5822999477386         -5.9520225524902
                      120                    173.3                    86.36                    43.18          2.5831999778748         -5.9530410766602
                      120                    173.3                    86.36                    43.18          2.5841000080109          -5.954062461853
                      120                    173.3                    86.36                    43.18          2.5849997997284         -5.9550786018372
                      120                    173.3                    86.36                    43.18          2.5859000682831         -5.9560942649841
                      120                    173.3                    86.36                    43.18          2.5868000984192         -5.9571075439453
                      120                    173.3                    86.36                    43.18          2.5876998901367         -5.9581189155579
                      120                    173.3                    86.36                    43.18          2.5885999202728         -5.9591274261475
                      120                    173.3                    86.36                    43.18          2.5894997119904         -5.9601359367371
                      120                    173.3                    86.36                    43.18           2.590399980545         -5.9611420631409
                      120                    173.3                    86.36                    43.18          2.5913000106812         -5.9621477127075
                      120                    173.3                    86.36                    43.18          2.5921998023987         -5.9631495475769
                      120                    173.3                    86.36                    43.18          2.5931000709534         -5.9641494750977
                      120                    173.3                    86.36                    43.18          2.5939998626709         -5.9651494026184
                      120                    173.3                    86.36                    43.18           2.594899892807         -5.9661464691162
                      120                    173.3                    86.36                    43.18          2.5957999229431         -5.9671425819397
                      120                    173.3                    86.36                    43.18          2.5966997146606         -5.9681367874146
                      120                    173.3                    86.36                    43.18          2.5975999832153         -5.9691286087036
                      120                    173.3                    86.36                    43.18          2.5985000133514         -5.9701204299927
                      120                    173.3                    86.36                    43.18           2.599399805069         -5.9711074829102
                      120                    173.3                    86.36                    43.18          2.6003000736237          -5.972095489502
                      120                    173.3                    86.36                    43.18          2.6012001037598         -5.9730815887451
                      120                    173.3                    86.36                    43.18          2.6020998954773         -5.9740657806396
                      120                    173.3                    86.36                    43.18          2.6029999256134         -5.9750485420227
                      120                    173.3                    86.36                    43.18          2.6038997173309           -5.97602891922
                      120                    173.3                    86.36                    43.18          2.6047999858856         -5.9770097732544
                      120                    173.3                    86.36                    43.18          2.6057000160217         -5.9779863357544
                      120                    173.3                    86.36                    43.18          2.6065998077393          -5.978964805603
                      120                    173.3                    86.36                    43.18          2.6075000762939         -5.9799389839172
                      120                    173.3                    86.36                    43.18          2.6083998680115         -5.9809122085571
                      120                    173.3                    86.36                    43.18          2.6092998981476         -5.9818840026855
                      120                    173.3                    86.36                    43.18          2.6101999282837         -5.9828562736511
                      120                    173.3                    86.36                    43.18          2.6110997200012         -5.9838247299194
                      120                    173.3                    86.36                    43.18          2.6119999885559         -5.9847936630249
                      120                    173.3                    86.36                    43.18           2.612900018692         -5.9857611656189
                      120                    173.3                    86.36                    43.18          2.6137998104095         -5.9867243766785
                      120                    173.3                    86.36                    43.18          2.6146998405457         -5.9876890182495
                      120                    173.3                    86.36                    43.18          2.6156001091003         -5.9886512756348
                      120                    173.3                    86.36                    43.18          2.6164999008179         -5.9896130561829
                      120                    173.3                    86.36                    43.18           2.617399930954         -5.9905724525452
                      120                    173.3                    86.36                    43.18          2.6182997226715         -5.9915308952332
                      120                    173.3                    86.36                    43.18          2.6191999912262          -5.992488861084
                      120                    173.3                    86.36                    43.18          2.6201000213623          -5.993444442749
                      120                    173.3                    86.36                    43.18          2.6209998130798         -5.9944005012512
                      120                    173.3                    86.36                    43.18          2.6218998432159         -5.9953551292419
                      120                    173.3                    86.36                    43.18          2.6227998733521         -5.9963073730469
                      120                    173.3                    86.36                    43.18          2.6236999034882         -5.9972596168518
                      120                    173.3                    86.36                    43.18          2.6245999336243         -5.9982099533081
                      120                    173.3                    86.36                    43.18          2.6254997253418         -5.9991574287415
                      120                    173.3                    86.36                    43.18          2.6263999938965         -6.0001082420349
                      120                    173.3                    86.36                    43.18          2.6273000240326         -6.0010538101196
                      120                    173.3                    86.36                    43.18          2.6281998157501         -6.0020017623901
                      120                    173.3                    86.36                    43.18          2.6290998458862         -6.0029468536377
                      120                    173.3                    86.36                    43.18          2.6300001144409         -6.0038919448853
                      120                    173.3                    86.36                    43.18          2.6308999061584         -6.0048341751099
                      120                    173.3                    86.36                    43.18          2.6317999362946         -6.0057778358459
                      120                    173.3                    86.36                    43.18          2.6326997280121         -6.0067195892334
                      120                    173.3                    86.36                    43.18          2.6335999965668         -6.0076608657837
                      120                    173.3                    86.36                    43.18          2.6345000267029         -6.0086011886597
                      120                    173.3                    86.36                    43.18          2.6353998184204         -6.0095400810242
                      120                    173.3                    86.36                    43.18          2.6362998485565           -6.01047706604
                      120                    173.3                    86.36                    43.18          2.6371998786926         -6.0114140510559
                      120                    173.3                    86.36                    43.18          2.6380999088287         -6.0123529434204
                      120                    173.3                    86.36                    43.18          2.6389999389648         -6.0132884979248
                      120                    173.3                    86.36                    43.18          2.6398997306824          -6.014223575592
                      120                    173.3                    86.36                    43.18          2.6407999992371         -6.0151596069336
                      120                    173.3                    86.36                    43.18          2.6417000293732         -6.0160942077637
                      120                    173.3                    86.36                    43.18          2.6425998210907          -6.017026424408
                      120                    173.3                    86.36                    43.18          2.6434998512268          -6.017961025238
                      120                    173.3                    86.36                    43.18          2.6444001197815         -6.0188913345337
                      120                    173.3                    86.36                    43.18           2.645299911499         -6.0198240280151
                      120                    173.3                    86.36                    43.18          2.6461999416351         -6.0207567214966
                      120                    173.3                    86.36                    43.18          2.6470997333527         -6.0216865539551
                      120                    173.3                    86.36                    43.18          2.6480000019073         -6.0226192474365
                      120                    173.3                    86.36                    43.18          2.6489000320435         -6.0235471725464
                      120                    173.3                    86.36                    43.18           2.649799823761         -6.0244779586792
                      120                    173.3                    86.36                    43.18          2.6506998538971         -6.0254068374634
                      120                    173.3                    86.36                    43.18          2.6515998840332         -6.0263347625732
                      120                    173.3                    86.36                    43.18          2.6524999141693         -6.0272655487061
                      120                    173.3                    86.36                    43.18          2.6533999443054         -6.0281934738159
                      120                    173.3                    86.36                    43.18          2.6542997360229         -6.0291218757629
                      120                    173.3                    86.36                    43.18          2.6552000045776         -6.0300488471985
                      120                    173.3                    86.36                    43.18          2.6561000347137         -6.0309772491455
                      120                    173.3                    86.36                    43.18          2.6569998264313         -6.0319046974182
                      120                    173.3                    86.36                    43.18          2.6578998565674         -6.0328316688538
                      120                    173.3                    86.36                    43.18          2.6588001251221         -6.0337591171265
                      120                    173.3                    86.36                    43.18          2.6596999168396         -6.0346884727478
                      120                    173.3                    86.36                    43.18          2.6605999469757          -6.035614490509
                      120                    173.3                    86.36                    43.18          2.6614997386932         -6.0365419387817
                      120                    173.3                    86.36                    43.18          2.6624000072479         -6.0374693870544
                      120                    173.3                    86.36                    43.18           2.663300037384         -6.0383958816528
                      120                    173.3                    86.36                    43.18          2.6641998291016          -6.039324760437
                      120                    173.3                    86.36                    43.18          2.6650998592377         -6.0402512550354
                      120                    173.3                    86.36                    43.18          2.6659998893738         -6.0411787033081
                      120                    173.3                    86.36                    43.18          2.6668999195099         -6.0421080589294
                      120                    173.3                    86.36                    43.18           2.667799949646         -6.0430359840393
                      120                    173.3                    86.36                    43.18          2.6686997413635         -6.0439629554749
                      120                    173.3                    86.36                    43.18          2.6696000099182         -6.0448927879333
                      120                    173.3                    86.36                    43.18          2.6705000400543         -6.0458221435547
                      120                    173.3                    86.36                    43.18          2.6713998317719         -6.0467500686646
                      120                    173.3                    86.36                    43.18           2.672299861908         -6.0476789474487
                      120                    173.3                    86.36                    43.18          2.6732001304626         -6.0486106872559
                      120                    173.3                    86.36                    43.18          2.6740999221802           -6.04953956604
                      120                    173.3                    86.36                    43.18          2.6749999523163         -6.0504713058472
                      120                    173.3                    86.36                    43.18          2.6758997440338           -6.05140209198
                      120                    173.3                    86.36                    43.18          2.6768000125885         -6.0523343086243
                      120                    173.3                    86.36                    43.18          2.6777000427246         -6.0532660484314
                      120                    173.3                    86.36                    43.18          2.6785998344421         -6.0541982650757
                      120                    173.3                    86.36                    43.18          2.6794998645782         -6.0551328659058
                      120                    173.3                    86.36                    43.18          2.6803998947144         -6.0560674667358
                      120                    173.3                    86.36                    43.18          2.6812999248505         -6.0570030212402
                      120                    173.3                    86.36                    43.18          2.6821999549866         -6.0579371452332
                      120                    173.3                    86.36                    43.18          2.6830997467041         -6.0588736534119
                      120                    173.3                    86.36                    43.18          2.6840000152588         -6.0598111152649
                      120                    173.3                    86.36                    43.18          2.6849000453949         -6.0607481002808
                      120                    173.3                    86.36                    43.18          2.6857998371124         -6.0616869926453
                      120                    173.3                    86.36                    43.18          2.6866998672485         -6.0626258850098
                      120                    173.3                    86.36                    43.18          2.6876001358032         -6.0635671615601
                      120                    173.3                    86.36                    43.18          2.6884999275208         -6.0645079612732
                      120                    173.3                    86.36                    43.18          2.6893999576569          -6.065450668335
                      120                    173.3                    86.36                    43.18          2.6902997493744         -6.0663933753967
                      120                    173.3                    86.36                    43.18          2.6912000179291         -6.0673384666443
                      120                    173.3                    86.36                    43.18          2.6921000480652         -6.0682830810547
                      120                    173.3                    86.36                    43.18          2.6929998397827         -6.0692291259766
                      120                    173.3                    86.36                    43.18          2.6938998699188         -6.0701761245728
                      120                    173.3                    86.36                    43.18          2.6947999000549         -6.0711245536804
                      120                    173.3                    86.36                    43.18           2.695699930191         -6.0720748901367
                      120                    173.3                    86.36                    43.18          2.6965999603271         -6.0730257034302
                      120                    173.3                    86.36                    43.18          2.6974997520447         -6.0739760398865
                      120                    173.3                    86.36                    43.18          2.6984000205994           -6.07493019104
                      120                    173.3                    86.36                    43.18          2.6993000507355         -6.0758848190308
                      120                    173.3                    86.36                    43.18           2.700199842453          -6.076840877533
                      120                    173.3                    86.36                    43.18          2.7010998725891         -6.0777993202209
                      120                    173.3                    86.36                    43.18          2.7020001411438         -6.0787563323975
                      120                    173.3                    86.36                    43.18          2.7028999328613         -6.0797157287598
                      120                    173.3                    86.36                    43.18          2.7037999629974         -6.0806775093079
                      120                    173.3                    86.36                    43.18           2.704699754715         -6.0816407203674
                      120                    173.3                    86.36                    43.18          2.7056000232697         -6.0826053619385
                      120                    173.3                    86.36                    43.18          2.7065000534058          -6.083571434021
                      120                    173.3                    86.36                    43.18          2.7073998451233         -6.0845379829407
                      120                    173.3                    86.36                    43.18          2.7082998752594         -6.0855073928833
                      120                    173.3                    86.36                    43.18          2.7091999053955         -6.0864772796631
                      120                    173.3                    86.36                    43.18          2.7100999355316          -6.087450504303
                      120                    173.3                    86.36                    43.18          2.7109999656677         -6.0884246826172
                      120                    173.3                    86.36                    43.18          2.7118997573853         -6.0893993377686
                      120                    173.3                    86.36                    43.18          2.7128000259399         -6.0903768539429
                      120                    173.3                    86.36                    43.18           2.713700056076         -6.0913562774658
                      120                    173.3                    86.36                    43.18          2.7145998477936         -6.0923366546631
                      120                    173.3                    86.36                    43.18          2.7154998779297         -6.0933198928833
                      120                    173.3                    86.36                    43.18          2.7164001464844         -6.0943036079407
                      120                    173.3                    86.36                    43.18          2.7172999382019          -6.095290184021
                      120                    173.3                    86.36                    43.18           2.718199968338         -6.0962777137756
                      120                    173.3                    86.36                    43.18          2.7190997600555         -6.0972690582275
                      120                    173.3                    86.36                    43.18          2.7200000286102         -6.0982604026794
                      120                    173.3                    86.36                    43.18          2.7209000587463           -6.09925365448
                      120                    173.3                    86.36                    43.18          2.7217998504639         -6.1002497673035
                      120                    173.3                    86.36                    43.18             2.7226998806         -6.1012463569641
                      120                    173.3                    86.36                    43.18          2.7235999107361         -6.1022477149963
                      120                    173.3                    86.36                    43.18          2.7244999408722         -6.1032495498657
                      120                    173.3                    86.36                    43.18          2.7253999710083         -6.1042523384094
                      120                    173.3                    86.36                    43.18          2.7262997627258         -6.1052589416504
                      120                    173.3                    86.36                    43.18          2.7272000312805           -6.10626745224
                      120                    173.3                    86.36                    43.18          2.7281000614166         -6.1072778701782
                      120                    173.3                    86.36                    43.18          2.7289998531342         -6.1082897186279
                      120                    173.3                    86.36                    43.18          2.7298998832703         -6.1093049049377
                      120                    173.3                    86.36                    43.18           2.730800151825         -6.1103205680847
                      120                    173.3                    86.36                    43.18          2.7316999435425          -6.111340045929
                      120                    173.3                    86.36                    43.18          2.7325999736786         -6.1123609542847
                      120                    173.3                    86.36                    43.18          2.7334997653961         -6.1133856773376
                      120                    173.3                    86.36                    43.18          2.7344000339508         -6.1144108772278
                      120                    173.3                    86.36                    43.18          2.7353000640869          -6.115439414978
                      120                    173.3                    86.36                    43.18          2.7361998558044         -6.1164693832397
                      120                    173.3                    86.36                    43.18          2.7370998859406         -6.1175022125244
                      120                    173.3                    86.36                    43.18          2.7379996776581         -6.1185350418091
                      120                    173.3                    86.36                    43.18          2.7388999462128         -6.1195735931396
                      120                    173.3                    86.36                    43.18          2.7397999763489         -6.1206140518188
                      120                    173.3                    86.36                    43.18          2.7406997680664         -6.1216564178467
                      120                    173.3                    86.36                    43.18          2.7416000366211         -6.1226992607117
                      120                    173.3                    86.36                    43.18          2.7425000667572         -6.1237473487854
                      120                    173.3                    86.36                    43.18          2.7433998584747         -6.1247963905334
                      120                    173.3                    86.36                    43.18          2.7442998886108         -6.1258482933044
                      120                    173.3                    86.36                    43.18          2.7452001571655         -6.1269025802612
                      120                    173.3                    86.36                    43.18          2.7460999488831         -6.1279592514038
                      120                    173.3                    86.36                    43.18          2.7469999790192         -6.1290192604065
                      120                    173.3                    86.36                    43.18          2.7478997707367         -6.1300806999207
                      120                    173.3                    86.36                    43.18          2.7488000392914         -6.1311459541321
                      120                    173.3                    86.36                    43.18          2.7497000694275         -6.1322121620178
                      120                    173.3                    86.36                    43.18           2.750599861145         -6.1332802772522
                      120                    173.3                    86.36                    43.18          2.7514998912811          -6.134352684021
                      120                    173.3                    86.36                    43.18          2.7523996829987         -6.1354265213013
                      120                    173.3                    86.36                    43.18          2.7532999515533         -6.1365041732788
                      120                    173.3                    86.36                    43.18          2.7541999816895          -6.137583732605
                      120                    173.3                    86.36                    43.18           2.755099773407         -6.1386661529541
                      120                    173.3                    86.36                    43.18          2.7559998035431         -6.1397504806519
                      120                    173.3                    86.36                    43.18          2.7569000720978         -6.1408376693726
                      120                    173.3                    86.36                    43.18          2.7577998638153         -6.1419277191162
                      120                    173.3                    86.36                    43.18          2.7586998939514         -6.1430206298828
                      120                    173.3                    86.36                    43.18          2.7596001625061         -6.1441140174866
                      120                    173.3                    86.36                    43.18          2.7604999542236         -6.1452126502991
                      120                    173.3                    86.36                    43.18          2.7613999843597          -6.146312713623
                      120                    173.3                    86.36                    43.18          2.7622997760773         -6.1474161148071
                      120                    173.3                    86.36                    43.18          2.7631998062134         -6.1485195159912
                      120                    173.3                    86.36                    43.18          2.7641000747681         -6.1496286392212
                      120                    173.3                    86.36                    43.18          2.7649998664856         -6.1507396697998
                      120                    173.3                    86.36                    43.18          2.7658998966217         -6.1518521308899
                      120                    173.3                    86.36                    43.18          2.7667996883392         -6.1529674530029
                      120                    173.3                    86.36                    43.18          2.7676999568939         -6.1540851593018
                      120                    173.3                    86.36                    43.18            2.76859998703          -6.155207157135
                      120                    173.3                    86.36                    43.18          2.7694997787476         -6.1563301086426
                      120                    173.3                    86.36                    43.18          2.7703998088837         -6.1574554443359
                      120                    173.3                    86.36                    43.18          2.7713000774384         -6.1585836410522
                      120                    173.3                    86.36                    43.18          2.7721998691559         -6.1597151756287
                      120                    173.3                    86.36                    43.18           2.773099899292         -6.1608486175537
                      120                    173.3                    86.36                    43.18          2.7740001678467         -6.1619844436646
                      120                    173.3                    86.36                    43.18          2.7748999595642          -6.163122177124
                      120                    173.3                    86.36                    43.18          2.7757999897003         -6.1642627716064
                      120                    173.3                    86.36                    43.18          2.7766997814178         -6.1654071807861
                      120                    173.3                    86.36                    43.18           2.777599811554         -6.1665515899658
                      120                    173.3                    86.36                    43.18          2.7785000801086         -6.1677017211914
                      120                    173.3                    86.36                    43.18          2.7793998718262         -6.1688499450684
                      120                    173.3                    86.36                    43.18          2.7802999019623         -6.1700038909912
                      120                    173.3                    86.36                    43.18          2.7811996936798         -6.1711587905884
                      120                    173.3                    86.36                    43.18          2.7820999622345         -6.1723165512085
                      120                    173.3                    86.36                    43.18          2.7829999923706         -6.1734766960144
                      120                    173.3                    86.36                    43.18          2.7838997840881         -6.1746387481689
                      120                    173.3                    86.36                    43.18          2.7847998142242         -6.1758046150208
                      120                    173.3                    86.36                    43.18          2.7857000827789          -6.176971912384
                      120                    173.3                    86.36                    43.18          2.7865998744965         -6.1781406402588
                      120                    173.3                    86.36                    43.18          2.7874999046326         -6.1793117523193
                      120                    173.3                    86.36                    43.18          2.7883999347687         -6.1804857254028
                      120                    173.3                    86.36                    43.18          2.7892999649048         -6.1816606521606
                      120                    173.3                    86.36                    43.18          2.7901999950409         -6.1828384399414
                      120                    173.3                    86.36                    43.18          2.7910997867584         -6.1840195655823
                      120                    173.3                    86.36                    43.18          2.7919998168945         -6.1852021217346
                      120                    173.3                    86.36                    43.18          2.7929000854492         -6.1863861083984
                      120                    173.3                    86.36                    43.18          2.7937998771667         -6.1875729560852
                      120                    173.3                    86.36                    43.18          2.7946999073029         -6.1887588500977
                      120                    173.3                    86.36                    43.18          2.7955996990204         -6.1899499893188
                      120                    173.3                    86.36                    43.18          2.7964999675751         -6.1911416053772
                      120                    173.3                    86.36                    43.18          2.7973999977112         -6.1923360824585
                      120                    173.3                    86.36                    43.18          2.7982997894287          -6.193531036377
                      120                    173.3                    86.36                    43.18          2.7991998195648         -6.1947293281555
                      120                    173.3                    86.36                    43.18          2.8001000881195         -6.1959271430969
                      120                    173.3                    86.36                    43.18           2.800999879837         -6.1971287727356
                      120                    173.3                    86.36                    43.18          2.8018999099731         -6.1983299255371
                      120                    173.3                    86.36                    43.18          2.8027999401093         -6.1995344161987
                      120                    173.3                    86.36                    43.18          2.8036999702454         -6.2007403373718
                      120                    173.3                    86.36                    43.18          2.8046000003815         -6.2019481658936
                      120                    173.3                    86.36                    43.18           2.805499792099         -6.2031564712524
                      120                    173.3                    86.36                    43.18          2.8063998222351         -6.2043662071228
                      120                    173.3                    86.36                    43.18          2.8073000907898         -6.2055778503418
                      120                    173.3                    86.36                    43.18          2.8081998825073         -6.2067909240723
                      120                    173.3                    86.36                    43.18          2.8090999126434         -6.2080044746399
                      120                    173.3                    86.36                    43.18           2.809999704361         -6.2092185020447
                      120                    173.3                    86.36                    43.18          2.8108999729156         -6.2104358673096
                      120                    173.3                    86.36                    43.18          2.8118000030518         -6.2116527557373
                      120                    173.3                    86.36                    43.18          2.8126997947693         -6.2128715515137
                      120                    173.3                    86.36                    43.18          2.8135998249054         -6.2140898704529
                      120                    173.3                    86.36                    43.18          2.8145000934601         -6.2153105735779
                      120                    173.3                    86.36                    43.18          2.8153998851776         -6.2165307998657
                      120                    173.3                    86.36                    43.18          2.8162999153137         -6.2177534103394
                      120                    173.3                    86.36                    43.18          2.8171999454498          -6.218976020813
                      120                    173.3                    86.36                    43.18          2.8180999755859         -6.2201986312866
                      120                    173.3                    86.36                    43.18           2.819000005722         -6.2214212417603
                      120                    173.3                    86.36                    43.18          2.8198997974396         -6.2226476669312
                      120                    173.3                    86.36                    43.18          2.8207998275757         -6.2238712310791
                      120                    173.3                    86.36                    43.18          2.8217000961304         -6.2250952720642
                      120                    173.3                    86.36                    43.18          2.8225998878479         -6.2263221740723
                      120                    173.3                    86.36                    43.18           2.823499917984         -6.2275457382202
                      120                    173.3                    86.36                    43.18          2.8243997097015         -6.2287707328796
                      120                    173.3                    86.36                    43.18          2.8252999782562         -6.2299966812134
                      120                    173.3                    86.36                    43.18          2.8262000083923           -6.23122215271
                      120                    173.3                    86.36                    43.18          2.8270998001099         -6.2324476242065
                      120                    173.3                    86.36                    43.18           2.827999830246         -6.2336711883545
                      120                    173.3                    86.36                    43.18          2.8289000988007         -6.2348976135254
                      120                    173.3                    86.36                    43.18          2.8297998905182         -6.2361216545105
                      120                    173.3                    86.36                    43.18          2.8306999206543         -6.2373466491699
                      120                    173.3                    86.36                    43.18          2.8315999507904         -6.2385692596436
                      120                    173.3                    86.36                    43.18          2.8324999809265         -6.2397918701172
                      120                    173.3                    86.36                    43.18          2.8334000110626         -6.2410135269165
                      120                    173.3                    86.36                    43.18          2.8342998027802         -6.2422342300415
                      120                    173.3                    86.36                    43.18          2.8351998329163         -6.2434558868408
                      120                    173.3                    86.36                    43.18          2.8361001014709           -6.24467420578
                      120                    173.3                    86.36                    43.18          2.8369998931885         -6.2458934783936
                      120                    173.3                    86.36                    43.18          2.8378999233246         -6.2471103668213
                      120                    173.3                    86.36                    43.18          2.8387997150421         -6.2483258247375
