                    alpha                        L                       Lg                        b                        a          Frequency / GHz                    Value
                        0                      100                    173.3                    86.36                    43.18          2.1368000507355         -4.7911443710327
                        0                      100                    173.3                    86.36                    43.18           2.137699842453         -4.7912101745605
                        0                      100                    173.3                    86.36                    43.18          2.1385998725891         -4.7912712097168
                        0                      100                    173.3                    86.36                    43.18          2.1394999027252         -4.7913274765015
                        0                      100                    173.3                    86.36                    43.18          2.1403999328613         -4.7913799285889
                        0                      100                    173.3                    86.36                    43.18          2.1412999629974          -4.791428565979
                        0                      100                    173.3                    86.36                    43.18          2.1421999931335         -4.7914733886719
                        0                      100                    173.3                    86.36                    43.18          2.1431000232697          -4.791512966156
                        0                      100                    173.3                    86.36                    43.18          2.1440000534058         -4.7915496826172
                        0                      100                    173.3                    86.36                    43.18          2.1448998451233         -4.7915830612183
                        0                      100                    173.3                    86.36                    43.18          2.1457998752594         -4.7916126251221
                        0                      100                    173.3                    86.36                    43.18          2.1466999053955         -4.7916388511658
                        0                      100                    173.3                    86.36                    43.18           2.147599697113         -4.7916622161865
                        0                      100                    173.3                    86.36                    43.18          2.1484999656677         -4.7916793823242
                        0                      100                    173.3                    86.36                    43.18          2.1493999958038         -4.7916965484619
                        0                      100                    173.3                    86.36                    43.18          2.1502997875214          -4.791708946228
                        0                      100                    173.3                    86.36                    43.18           2.151200056076         -4.7917194366455
                        0                      100                    173.3                    86.36                    43.18          2.1521000862122         -4.7917265892029
                        0                      100                    173.3                    86.36                    43.18          2.1529998779297         -4.7917294502258
                        0                      100                    173.3                    86.36                    43.18          2.1538999080658         -4.7917323112488
                        0                      100                    173.3                    86.36                    43.18          2.1548001766205         -4.7917313575745
                        0                      100                    173.3                    86.36                    43.18           2.155699968338         -4.7917275428772
                        0                      100                    173.3                    86.36                    43.18          2.1565999984741         -4.7917203903198
                        0                      100                    173.3                    86.36                    43.18          2.1574997901917          -4.791711807251
                        0                      100                    173.3                    86.36                    43.18          2.1583998203278         -4.7917017936707
