                    alpha                        L                       Lg                        b                        a          Frequency / GHz                    Value
                        0                        0                    173.3                    86.36                    43.18          2.2097001075745        -0.03596369177103
                        0                        0                    173.3                    86.36                    43.18           2.210599899292       -0.036003202199936
                        0                        0                    173.3                    86.36                    43.18          2.2114999294281        -0.03604531288147
                        0                        0                    173.3                    86.36                    43.18          2.2123999595642       -0.036090020090342
                        0                        0                    173.3                    86.36                    43.18          2.2132999897003       -0.036134209483862
                        0                        0                    173.3                    86.36                    43.18          2.2142000198364       -0.036178920418024
                        0                        0                    173.3                    86.36                    43.18           2.215099811554       -0.036228306591511
                        0                        0                    173.3                    86.36                    43.18          2.2159998416901       -0.036274578422308
                        0                        0                    173.3                    86.36                    43.18          2.2169001102448       -0.036324489861727
                        0                        0                    173.3                    86.36                    43.18          2.2177999019623       -0.036374397575855
                        0                        0                    173.3                    86.36                    43.18          2.2186999320984       -0.036425866186619
                        0                        0                    173.3                    86.36                    43.18          2.2195997238159       -0.036478374153376
                        0                        0                    173.3                    86.36                    43.18          2.2204999923706       -0.036532446742058
                        0                        0                    173.3                    86.36                    43.18          2.2214000225067        -0.03658651560545
                        0                        0                    173.3                    86.36                    43.18          2.2222998142242       -0.036642666906118
                        0                        0                    173.3                    86.36                    43.18          2.2231998443604       -0.036699336022139
                        0                        0                    173.3                    86.36                    43.18           2.224100112915       -0.036757566034794
                        0                        0                    173.3                    86.36                    43.18          2.2249999046326       -0.036816317588091
                        0                        0                    173.3                    86.36                    43.18          2.2258999347687       -0.036876108497381
                        0                        0                    173.3                    86.36                    43.18          2.2267999649048       -0.036936417222023
                        0                        0                    173.3                    86.36                    43.18          2.2276999950409       -0.036997251212597
                        0                        0                    173.3                    86.36                    43.18           2.228600025177       -0.037058603018522
