                    alpha                        L                       Lg                        b                        a          Frequency / GHz                    Value
                        0                        0                    173.3                    86.36                    43.18           2.087299823761       -0.026290191337466
                        0                        0                    173.3                    86.36                    43.18          2.0881998538971       -0.025935523211956
                        0                        0                    173.3                    86.36                    43.18          2.0890998840332       -0.025585543364286
                        0                        0                    173.3                    86.36                    43.18          2.0899999141693       -0.025242326781154
                        0                        0                    173.3                    86.36                    43.18          2.0908999443054       -0.024903278797865
                        0                        0                    173.3                    86.36                    43.18          2.0917999744415        -0.02456839941442
                        0                        0                    173.3                    86.36                    43.18          2.0927000045776       -0.024239759892225
                        0                        0                    173.3                    86.36                    43.18          2.0936000347137       -0.023917883634567
                        0                        0                    173.3                    86.36                    43.18          2.0944998264313       -0.023600690066814
                        0                        0                    173.3                    86.36                    43.18          2.0953998565674        -0.02328766323626
                        0                        0                    173.3                    86.36                    43.18          2.0962998867035       -0.022982431575656
                        0                        0                    173.3                    86.36                    43.18          2.0971999168396       -0.022680843248963
                        0                        0                    173.3                    86.36                    43.18          2.0980999469757       -0.022383939474821
                        0                        0                    173.3                    86.36                    43.18          2.0989999771118       -0.022092755883932
                        0                        0                    173.3                    86.36                    43.18          2.0999000072479       -0.021806249395013
                        0                        0                    173.3                    86.36                    43.18           2.100800037384       -0.021525464951992
                        0                        0                    173.3                    86.36                    43.18          2.1016998291016       -0.021250916644931
                        0                        0                    173.3                    86.36                    43.18          2.1025998592377       -0.020978970453143
                        0                        0                    173.3                    86.36                    43.18          2.1034998893738        -0.02071326225996
                        0                        0                    173.3                    86.36                    43.18          2.1043999195099       -0.020452748984098
                        0                        0                    173.3                    86.36                    43.18           2.105299949646       -0.020196914672852
                        0                        0                    173.3                    86.36                    43.18          2.1061999797821       -0.019946280866861
                        0                        0                    173.3                    86.36                    43.18          2.1071000099182       -0.019700840115547
                        0                        0                    173.3                    86.36                    43.18          2.1080000400543       -0.019459554925561
                        0                        0                    173.3                    86.36                    43.18          2.1088998317719       -0.019224505871534
                        0                        0                    173.3                    86.36                    43.18           2.109799861908       -0.018993094563484
                        0                        0                    173.3                    86.36                    43.18          2.1106998920441       -0.018767915666103
                        0                        0                    173.3                    86.36                    43.18          2.1115999221802       -0.018545854836702
                        0                        0                    173.3                    86.36                    43.18          2.1124999523163       -0.018329506739974
                        0                        0                    173.3                    86.36                    43.18          2.1133999824524        -0.01811783388257
                        0                        0                    173.3                    86.36                    43.18          2.1143000125885       -0.017909796908498
                        0                        0                    173.3                    86.36                    43.18          2.1152000427246        -0.01770643517375
                        0                        0                    173.3                    86.36                    43.18          2.1160998344421       -0.017510859295726
                        0                        0                    173.3                    86.36                    43.18          2.1169998645782       -0.017316842451692
                        0                        0                    173.3                    86.36                    43.18          2.1178998947144       -0.017128020524979
                        0                        0                    173.3                    86.36                    43.18          2.1187999248505       -0.016943348571658
                        0                        0                    173.3                    86.36                    43.18          2.1196999549866        -0.01676438935101
                        0                        0                    173.3                    86.36                    43.18          2.1205999851227         -0.0165895819664
                        0                        0                    173.3                    86.36                    43.18          2.1215000152588       -0.016418930143118
                        0                        0                    173.3                    86.36                    43.18          2.1224000453949       -0.016252428293228
                        0                        0                    173.3                    86.36                    43.18          2.1232998371124       -0.016088005155325
                        0                        0                    173.3                    86.36                    43.18          2.1241998672485         -0.0159329213202
                        0                        0                    173.3                    86.36                    43.18          2.1250998973846       -0.015778878703713
                        0                        0                    173.3                    86.36                    43.18          2.1259999275208       -0.015630543231964
                        0                        0                    173.3                    86.36                    43.18          2.1268999576569       -0.015485320240259
                        0                        0                    173.3                    86.36                    43.18           2.127799987793       -0.015345288440585
                        0                        0                    173.3                    86.36                    43.18          2.1287000179291       -0.015209406614304
                        0                        0                    173.3                    86.36                    43.18          2.1296000480652        -0.01507767662406
